,system,ff,guest_type,total,bond,ang,dih,v14,e14,ele,vdw,total_sem,bond_sem,ang_sem,dih_sem,v14_sem,e14_sem,ele_sem,vdw_sem
10,a-chp-p,smirnoff,cyclic_alcohols,-1.3760741227706603,-0.16606017064291123,-1.0267341290962548,1.5020575040666415,0.21106967433457413,0.06016146789602317,-0.1388971284213767,-1.8176713409229706,0.3275028897187701,0.09930009494369843,0.23050788161564215,0.753253823658738,0.08884071501938202,0.34591660086189213,0.5633817153783598,0.181416633518941
11,a-chp-p,bgbg_tip3p,cyclic_alcohols,-1.436511523952504,-0.3352587730150631,-1.0980587307518306,2.3948381938117222,0.17697592440460141,0.370611823791819,-1.030699335369718,-1.914920626816638,0.3632171658322003,0.03072067499718221,0.23057613776089472,0.39851507471405423,0.1325225092390223,0.6042473331860789,0.8129418964085416,0.19555465076931933
12,a-cbu-s,smirnoff,cyclic_alcohols,-2.054398137235694,-0.49752112856564423,-1.785469521484984,5.055317761379456,-0.04227554225769836,2.128373374164994,-4.05586535817929,-2.856957722255629,0.31978733126621306,0.07719744128306857,0.19362377251568116,0.5468068394210532,0.11021814119089395,0.2839023690257887,0.3527115233952514,0.15068066245589207
13,a-cbu-s,bgbg_tip3p,cyclic_alcohols,-0.9794493343470094,-0.03204707670345641,-0.8835245657024018,1.8381510109580574,0.6154102028246697,2.7696283260319206,-3.375940515765251,-1.9111267159814815,0.7299590520242691,0.1982394315397815,0.33348334381108347,1.4649905626510844,0.3056268728497428,0.6734952054089715,0.6028422361424103,0.3174699766711491
14,a-chp-s,smirnoff,cyclic_alcohols,-3.6232554538619297,-0.5597752565673169,-1.3281144579181472,4.558538025770417,-0.03926569278163328,2.367252678648242,-4.758675019947987,-3.8632157310617004,0.39373214094525755,0.08622589203553306,0.09867442917890697,0.4527435823848942,0.14047948798444926,0.4402126646896121,0.5803143614218543,0.13929176725247092
15,a-chp-s,bgbg_tip3p,cyclic_alcohols,-2.367908288444596,-0.5121638700840805,-1.5078318674809168,4.765147745316199,0.20406341905507475,1.9108780982998042,-2.7733239920271444,-4.454677821514906,0.29134834608224125,0.04041255852971419,0.12599931000947717,0.22370145310900394,0.184682572011624,0.6597871857863812,0.5783160620129363,0.24990557150879006
16,a-cpe-p,smirnoff,cyclic_alcohols,-1.296868823483237,-0.1592672747552335,-0.9144135423349837,1.7188755560140692,0.1373001081590317,0.465704755294837,-0.8891314545144269,-1.6559369713445449,0.3496707783057403,0.1278850259629511,0.23856503112449678,0.735118584082102,0.20262861901036106,0.4048211437161812,0.5956926184367176,0.2573228490787072
17,a-cpe-p,bgbg_tip3p,cyclic_alcohols,-0.6787681700625399,-0.3357413298181271,-1.4422501329779323,3.563467417329491,0.06399155774992593,-0.5597631970322254,0.955745295923407,-2.9242177812529917,0.6024010435030099,0.07903583940052213,0.10933234325152108,0.5193353895346933,0.13686051123666879,1.200601088912922,1.621670643766934,0.5843720075667787
18,a-coc-p,smirnoff,cyclic_alcohols,-1.4586269881729095,-0.21614645826603152,-0.8762960115534213,1.695193081104776,-0.009028069496665125,-0.1113855275568767,-0.19749972254794557,-1.7434642798284585,0.41304221636299565,0.06590536341768607,0.18016250069156342,0.44411139507697994,0.14359102352202807,0.6176483132196042,0.9810438914878564,0.15514466135575342
19,a-coc-p,bgbg_tip3p,cyclic_alcohols,-0.7968966718945012,-0.20464624949475763,-1.0063680183008188,2.251829779975793,0.5283139586958825,1.0350924736907245,-1.139008326077601,-2.262110290387227,0.314687571071198,0.06418379346806684,0.1872637712133883,0.374091543729161,0.0979747413250277,0.2517679710221721,0.4250483038445715,0.22913882432294638
20,a-coc-s,smirnoff,cyclic_alcohols,-3.8712976588794845,-0.4222600897881854,-1.3487919309860388,3.9842210873460715,0.16311965864056077,2.683485284282824,-5.245415870394936,-3.6856557979835998,0.4567897894419003,0.07378779469180718,0.18698435075040645,0.42071977311585745,0.11468353740687148,0.27589447552647167,0.5217118049768931,0.20924632607680055
21,a-coc-s,bgbg_tip3p,cyclic_alcohols,-2.9951061743704486,-0.45433382041489523,-1.6297702770925184,4.731612376298472,0.4230654666436706,2.665021829792181,-3.9669047509851225,-4.763796998659927,0.3230534348924134,0.014851065709222273,0.060714855091565684,0.17290023065114002,0.014456496848371487,0.1717594798087148,0.4541533247671941,0.19331022878134524
22,a-cpe-s,smirnoff,cyclic_alcohols,-1.9547325360508694,-0.4905668896958879,-1.6384584536926639,4.924882944203944,-0.006645978377619599,2.2974455927001145,-3.623990194664657,-3.4173995565442965,0.3107727654024007,0.07927390191555402,0.11968421652650321,0.4870489105550471,0.12098370794487293,0.3191954719758187,0.40416549409005453,0.16031766670157663
23,a-cpe-s,bgbg_tip3p,cyclic_alcohols,-1.5487828262412222,-0.45614729226249295,-1.791596670742635,5.098276706304745,0.33260086115392085,2.3807957342700092,-3.109957103690249,-4.002755061260359,0.29709944934512317,0.014120986218454281,0.06498657091696264,0.1679584947922141,0.009009009199020923,0.10089864967451609,0.4658001265248341,0.19517657421058332
24,a-hep-p,smirnoff,aliphatic_carboxylates,-4.705706349785032,-1.3107663686131943,-5.2397346224854715,12.542788475303837,0.06519680788250781,3.237780008622849,-8.05550320439579,-5.945467446092607,0.41478996364063836,0.12063270672052283,0.2196812522222066,0.7652507547822087,0.1751061665835632,0.42148885854933354,0.5795965808703168,0.3009906391428918
25,a-hep-p,bgbg_tip3p,aliphatic_carboxylates,-3.6343848017495475,-1.2199636256964723,-4.874153976053819,11.07157234900842,0.48651139630152684,2.8192378808246303,-5.67637221215773,-6.241216613980214,0.3024688705506303,0.08380971631828746,0.37256485233253595,0.8726724438174882,0.1540952468551322,0.5739313093012377,0.7581555573017921,0.3997740972287755
26,a-ham-s,smirnoff,aliphatic_ammoniums,-4.698452737760817,-1.226783677275911,-5.769439580808395,11.387681020174426,-0.003572506302113254,0.29265095013477094,-3.26659590559575,-6.112393038076789,0.342629120655838,0.08354372965526935,0.08544152168110901,0.4276666691262868,0.13037722763304221,0.26644931183341725,0.41230383680358057,0.15101789965390225
27,a-ham-s,bgbg_tip3p,aliphatic_ammoniums,-2.1329083577329584,-1.2458851327560936,-5.13495169227302,10.919997836624248,0.37259103393756376,-0.09711380271915004,-1.9425599890309968,-5.004986611483673,0.4151572308982305,0.04627954154200103,0.15731169407033643,0.2059834811573942,0.21327130136399722,0.4881383462922548,0.522329669307343,0.17393488893645045
28,a-ham-p,smirnoff,aliphatic_ammoniums,-3.709642816345877,-1.1430687244226547,-5.358652571434263,11.155050396374037,0.2961748856180577,1.2511571487355013,-4.858457532365719,-5.051846418837158,0.290837980587418,0.033462971355012694,0.0694844721180738,0.18107611447118593,0.06620655986993708,0.37639035096990514,0.5417021534703073,0.16387264391360606
29,a-ham-p,bgbg_tip3p,aliphatic_ammoniums,-2.5098618638330663,-1.3088033844686038,-5.543738448461241,11.17292723911686,0.38888223927092724,-0.3241235744463893,-1.083854324202548,-5.811151610654633,0.40272956523457376,0.02275386457206303,0.09033762551773404,0.22232091381361313,0.1478917504815446,0.5716395940030252,0.46990791212041794,0.2636755154258044
30,a-hep-s,smirnoff,aliphatic_carboxylates,-4.721726721585583,-1.0472452403834538,-4.430800594874199,10.902924598702867,0.05987339075947773,1.506969876388439,-7.09716031379503,-4.6162884383793426,0.4022226780095467,0.08454351066201878,0.07879296506729273,0.4786179779629964,0.115702411695552,0.269300577330469,0.45586233895482814,0.14077325365004784
31,a-hep-s,bgbg_tip3p,aliphatic_carboxylates,-4.134533342607028,-1.1904409596466081,-4.357845041433293,11.031128374689644,0.0719058445789642,0.3808659686505962,-5.679803514980449,-4.3903440144822525,0.42053787811694066,0.09895923004444894,0.14066019352292633,0.3679235376520127,0.29750853910266856,0.7444930098056289,0.8948179616944574,0.21649226341506103
32,a-hp6-p,smirnoff,aliphatic_carboxylates,-5.085512541038042,-1.1531906936550236,-4.957345813140819,11.077564224358326,0.1655493899307956,3.3541421355108696,-7.757250633123476,-5.814981150931544,0.4037891586623941,0.12701803588504348,0.5479794396521951,1.2108594825311836,0.1231269107900293,0.45237098576242907,0.7638866654335752,0.5752772708322287
33,a-hp6-p,bgbg_tip3p,aliphatic_carboxylates,-3.972428780525661,-1.3493330195761999,-5.560125461361864,12.296710163691131,0.5705863779963103,3.5266300331637694,-6.095242185987445,-7.361654688465023,0.22965189715856157,0.03403942747893401,0.12029658412039448,0.19347714157215176,0.16382582840546617,0.47754227673994215,0.6798078819439144,0.1527613640876058
34,a-hex-p,smirnoff,aliphatic_carboxylates,-5.361756259204412,-1.2992381366233694,-5.431071178955079,12.183485492758138,0.20079300255388688,4.22066739233594,-9.060586253799556,-6.175806577483854,0.4507169321703098,0.057236760284970455,0.1452330720458395,0.3967480705086649,0.07613404723602749,0.6328482735370802,0.9573012041430301,0.20252294783747446
35,a-hex-p,bgbg_tip3p,aliphatic_carboxylates,-2.9243868667945208,-0.8619733221087671,-3.796781563690544,8.355014652882062,0.6183541467335836,2.618945983213507,-4.844351196763455,-5.013595567047105,0.4532286928745016,0.3160901897216281,1.2389300928111895,2.908116849535894,0.15749941136358145,1.0953549027000185,1.8442407399798446,1.2068944294105186
36,a-hex-s,smirnoff,aliphatic_carboxylates,-3.982542278150504,-0.8483178051493425,-3.868912482941937,9.214855431700641,0.09722349072779934,2.0002423065267294,-6.5830141166443354,-3.9946191023732354,0.2842909797279101,0.0334567691086484,0.1364769530610062,0.2907147915592446,0.08431910243490505,0.2665531261308337,0.38496965698084823,0.1658554404782271
37,a-hex-s,bgbg_tip3p,aliphatic_carboxylates,-2.9738515179305978,-0.9702595222866961,-3.721891705529501,9.289078214814452,0.12710533751117836,0.7132410498596755,-4.283928555199964,-4.127196337121404,0.35304941459704814,0.04030638293916445,0.17679128574136896,0.26515946782083416,0.21681990390532738,0.652860514396456,0.5320021829157261,0.19693543582278064
38,a-hp6-s,smirnoff,aliphatic_carboxylates,-4.746586322482472,-0.958820958742951,-4.149121893370548,10.039478028160914,0.1797043101296012,1.9179295465939958,-7.108712458266382,-4.6670428969960085,0.38592142892214404,0.059029638740274365,0.06778871927092345,0.3585035613057224,0.102489889822615,0.24408615049191304,0.48702408186163426,0.14320649347393943
39,a-hp6-s,bgbg_tip3p,aliphatic_carboxylates,-3.5357567202372593,-0.9878577438554501,-4.499863405656399,10.73381888535718,0.5665070761171265,1.9569768493208812,-6.3181173978991865,-4.987220983632142,0.30369600801518193,0.01793439525816492,0.08173613309852085,0.20327631129381873,0.014478786160588878,0.1252542543995002,0.3610539267798343,0.20601349922047113
40,a-hx2-p,smirnoff,aliphatic_carboxylates,-4.99460091500805,-1.1896145583662374,-4.776845610987635,11.42130868927913,-0.05237897852538964,2.2695878443273614,-6.908517535048304,-5.758140765671669,0.23845204190445685,0.04870278454362911,0.14001122577563696,0.37851901201898414,0.06800032237616663,0.27199495416468616,0.4579026180980989,0.19359390534300425
41,a-hx2-p,bgbg_tip3p,aliphatic_carboxylates,-2.8509999274174334,-1.0756957985032827,-4.574300514222685,10.768459459623273,0.5843143100666524,2.570932777453436,-5.45299647360298,-5.6717136882184604,0.26463989856187187,0.022214135916598488,0.09948106709302212,0.25243290005245017,0.03309749132350193,0.17816802617982702,0.3804860406897873,0.24821465627663256
42,a-hpa-s,smirnoff,aliphatic_ammoniums,-5.340699696760566,-1.3201256823220326,-5.967189203626731,12.197173577319802,0.2157202848965767,2.821212248414213,-7.19132469039323,-6.096166231066945,0.6648701966505678,0.11781597733666943,0.0980077623752232,0.5381200767252985,0.23781069467130134,2.1109049109810964,2.729918917912553,0.1427703768060944
43,a-hpa-s,bgbg_tip3p,aliphatic_ammoniums,-2.1773637037258595,-1.4514117652092295,-4.930144372039024,11.870187198863391,0.07727122013664811,-0.4049388418984563,-1.9491179090146034,-5.3892092345786295,0.4874294609927863,0.10117312494758073,0.054915692431488666,0.5724585557031449,0.20786877411377028,0.5806703849502053,1.0116924861673462,0.22172664882571877
44,a-hpa-p,smirnoff,aliphatic_ammoniums,-4.264992071355664,-1.1247947932200368,-5.469738644146645,11.47427099519092,0.49711504321312816,1.8964139659844932,-5.868459429755603,-5.669799208621498,0.2541589197613271,0.04656805873673503,0.0865462297731376,0.2060210519496335,0.09216764039970891,0.4141920710088934,0.6498947320487666,0.12942988048009824
45,a-hpa-p,bgbg_tip3p,aliphatic_ammoniums,-3.088228830754815,-1.3127733167019429,-5.777509269940381,11.893395808271151,0.6824453653115832,1.505022139936159,-3.5424596785414906,-6.536349879115278,0.2335916791678709,0.015172474126567912,0.06449880077209592,0.17134448435974792,0.035760787603438794,0.1626472663549747,0.3191469864109149,0.15554243001479787
46,a-hx2-s,smirnoff,aliphatic_carboxylates,-3.2917068093483977,-0.8556421058461545,-3.820701130739238,9.26627170522184,0.04060121930680083,1.717538487589195,-5.749160468880291,-3.8906145160267442,0.24398675692421934,0.03966892482965179,0.16104335817598553,0.2827267640067697,0.0997936711811447,0.2904893284860409,0.404347978587759,0.13588491167795502
47,a-hx2-s,bgbg_tip3p,aliphatic_carboxylates,-2.1290248289988085,-0.9030783377760301,-3.460502340693637,8.828003271012022,0.2549200955104567,1.6963553129804723,-4.560451015284343,-3.98427181476427,0.414081406411835,0.07212752713570615,0.25379621096992167,0.5455107737134189,0.18703506577859436,0.6032967960601897,0.8217455445247229,0.3195825191424426
48,a-mba-p,smirnoff,aliphatic_ammoniums,-0.01972318850312149,-0.7933756639457066,-3.2339006419361027,7.696341436597436,-0.08843576851808876,-0.6436034329506128,-0.3054902159492485,-2.6512589017870596,0.46584205964790215,0.159616311198014,0.5050247454981109,1.2506391724528267,0.1914251588912102,0.2529448058356518,0.4869717590215014,0.26553818040307886
49,a-mba-p,bgbg_tip3p,aliphatic_ammoniums,-0.05715031982254004,-0.6707831365981463,-2.943012179534648,6.277325983026344,0.15090572378951705,-0.9222159498825704,0.6515584609260259,-2.60092922153126,0.40275076878965116,0.09223883282447073,0.3926560785008076,0.8413329316107981,0.08986348360506644,0.5448346261067912,0.8783476883878851,0.31908576892644347
50,a-hx3-s,smirnoff,aliphatic_carboxylates,-2.166473369099549,-0.7830117741684433,-1.9546413804143583,6.759325514931447,-0.2182994714498463,0.8375819973340413,-3.7545320042045205,-3.052896251121183,0.605987367524371,0.23811148684099828,0.5923739229564562,1.6984289382112214,0.2882558267166513,0.5877914408076564,0.5366551895516208,0.2509432370803746
51,a-hx3-s,bgbg_tip3p,aliphatic_carboxylates,-3.018583978417155,-0.9048805480230016,-2.9827148913981603,8.050023738796256,-0.21751875399401044,-0.5431616189946453,-3.6677203622020897,-2.7526115426376236,0.36521060511215386,0.025797413608269017,0.12341639005406671,0.247381939835111,0.10960818464524841,0.5018937839295473,0.8856329154411849,0.24464315036805537
52,a-hx3-p,smirnoff,aliphatic_carboxylates,-3.1134746381576406,-0.9688829674601358,-4.08666266816995,9.16598902608888,0.2878057254740938,3.329456065999125,-6.176297008398251,-4.6648828116881305,0.3074340111108973,0.10300026522778383,0.4635614273466675,1.031485125315224,0.09964974247042314,0.5153098990780934,0.8629944207661404,0.3666301369578189
53,a-hx3-p,bgbg_tip3p,aliphatic_carboxylates,-1.8583731059152342,-0.718968894222769,-3.159962826731004,7.261735375144724,0.42851942274149835,2.2150311897136135,-4.129381235034089,-3.7553461375500774,0.2439413822451449,0.1512738546750929,0.615243592279165,1.5908331536385465,0.07342842622967177,0.53475338335805,0.936081439507061,0.5004893235902176
54,a-mba-s,smirnoff,aliphatic_ammoniums,-0.991291277037817,-0.7922615106935211,-2.650501972046243,6.783361543078286,-0.04814637866224558,0.1784816541348846,-1.6505109507961606,-2.811713662046259,0.42350840640150567,0.1717536906622727,0.598810716074259,1.532049146014639,0.21983985928412833,0.6048371549817847,0.8935843978542641,0.5020958784037547
55,a-mba-s,bgbg_tip3p,aliphatic_ammoniums,-0.3497972174118331,-0.651650474281638,-1.719233552730202,4.660598373758603,-0.3198593589848535,-1.7158672254964813,2.1599720567865006,-2.763757036471361,0.40170162710658547,0.20027911209791835,0.6892902065785608,1.894880707982377,0.12432612472472186,0.4000728734618015,0.8852794712036242,0.5578532259788518
56,a-mhp-p,smirnoff,aliphatic_ammoniums,-4.982939552442986,-1.308497358926104,-5.83269474002924,12.346373095685976,0.09083528693648191,1.60434150252388,-5.84188578816611,-6.041411550475914,0.3927301476740041,0.1083987491470764,0.09522026781552047,0.4654707528800394,0.21135443910295076,0.5345019620123662,0.7192502265696663,0.16417403657814608
57,a-mhp-p,bgbg_tip3p,aliphatic_ammoniums,-3.8713598826034286,-1.4504842012199504,-5.243165821376891,11.181037206511803,-0.06942768982595027,-0.14046051938544224,-1.8751338944130111,-6.273724962899905,0.3049844926643653,0.02051341013186431,0.05038337540359486,0.08143705550121255,0.05769064005926279,0.21588594157975804,0.38909429147704466,0.14248834848438946
58,a-mha-p,smirnoff,aliphatic_ammoniums,-4.289636373727262,-1.0306899379564065,-5.4948405492842625,11.150466399717459,0.28042427094810307,1.5520795240362304,-5.538923203563172,-5.208152877615248,0.2567258417826507,0.024295221673126286,0.05536410620496902,0.12129480764732177,0.060090265093567345,0.1686627074844119,0.39009361853829766,0.13991422656914188
59,a-mha-p,bgbg_tip3p,aliphatic_ammoniums,-2.3648415104580636,-1.234960158358561,-5.329912140583204,11.221755262336387,0.33071510439801344,0.7640747683542486,-2.5311629196439753,-5.585351426955185,0.34839733441622284,0.03557228543976825,0.15338083341671457,0.3242160763852006,0.16489673959527842,0.576521722180653,0.4366933586138262,0.2963056097765939
60,a-mha-s,smirnoff,aliphatic_ammoniums,-3.2154679073864827,-1.0114664790889236,-4.656151262013992,10.227512478837838,0.4271401335229328,2.377062458841465,-5.524469261890772,-5.0550959756096745,0.5458728021234537,0.12677604553685598,0.5306342430977302,1.0835443837952274,0.11374274330612091,0.40725008713849253,0.829815881706695,0.3904717889930674
61,a-mha-s,bgbg_tip3p,aliphatic_ammoniums,-1.9739586587675149,-1.2000731066880164,-5.003211243458807,10.975282773641425,0.6900235027594377,1.3320624298756911,-3.2171836412853736,-5.5508593735949034,0.30926217561170033,0.02488723775121958,0.09016606130816462,0.1810016380496019,0.11291999283323557,0.43126376875649797,0.5138256514401022,0.16290502685639574
62,a-mhp-s,smirnoff,aliphatic_ammoniums,-4.867621142315329,-1.1247501993390294,-5.205067674012113,11.316078877309934,0.2923124305236158,1.0132398523903703,-5.354738445752446,-5.80469598344871,0.2614896819062524,0.03531109556737608,0.0591499460204856,0.13944682967750832,0.08492056934806351,0.29862802885812223,0.477689130498468,0.1884829670949354
63,a-mhp-s,bgbg_tip3p,aliphatic_ammoniums,-3.0957515102782054,-1.2531337685395272,-5.38608894225213,11.693855203175389,0.7509181103112894,1.4506436826994786,-4.033065981078835,-6.318879814585216,0.2678847330956557,0.016660445079353683,0.05181542663642733,0.14296679825798037,0.06514639819343827,0.13578861824105298,0.3418075348460434,0.15827100793572688
64,a-nmh-p,smirnoff,aliphatic_ammoniums,-3.730981244607392,-1.095208115825237,-5.2122736773869605,10.950497232272284,0.3863076261166114,1.1155990938382274,-4.27618883669129,-5.599714566937564,0.26164438117392813,0.038608826377572715,0.06935393362209152,0.1653610566794979,0.11800176531953999,0.2013744840667257,0.5421112744522653,0.16266741106467056
65,a-nmh-p,bgbg_tip3p,aliphatic_ammoniums,-2.9476563681309926,-1.3243717215467754,-5.910896502362348,11.796553999763233,0.6371800591187551,0.7735679413042362,-2.0430104082515754,-6.87667973614316,0.2583714791227462,0.014553774224650269,0.06912404106188956,0.18480981584418765,0.02235872908417395,0.1325457424533675,0.33229871848142173,0.2203529297099282
66,a-nmb-p,smirnoff,aliphatic_ammoniums,-0.9476181870086293,-0.8033667779339311,-3.5428526670064855,8.180027425569563,0.14420269564686095,1.6326115721535643,-2.7791504837441607,-3.7790899517190155,0.2956811823607238,0.06194729981066135,0.1867793769010899,0.38116036672778414,0.15722429742477706,0.4092870568309702,0.6634857980655264,0.1899208730072057
67,a-nmb-p,bgbg_tip3p,aliphatic_ammoniums,-0.42249674024787964,-0.8627580451666859,-4.009871319205459,8.296001164018563,0.358890430802262,-0.3318373868094113,0.20801366140585742,-4.0809352453115935,0.30023130044601837,0.1735831711427819,0.6953071067850213,1.4837913481355542,0.06624717186646728,0.5507534326480483,0.5191589175794581,0.5351482558240406
68,a-nmb-s,smirnoff,aliphatic_ammoniums,-1.6758982458341052,-0.13232191268908622,-0.05663420406099817,0.7430795795683309,-0.09779000643881375,-1.7429808665091286,1.9560472857192508,-2.3452981214186366,0.2654278130270389,0.06576219685600593,0.2746429412540977,0.3521084880967021,0.13299428816670394,0.4989950497565317,0.7632702601044861,0.20020373512612472
69,a-nmb-s,bgbg_tip3p,aliphatic_ammoniums,0.27480569388353615,-0.8450552631831627,-3.7993437385549242,8.733955773134511,0.5467798790819138,0.8274712277111576,-0.9328057439306576,-4.256196440395797,0.2691142407268712,0.0389420725849491,0.1612735323988013,0.3569754305395337,0.014899405216658338,0.13003509872667307,0.3440237867605063,0.20273590341050604
70,a-nmh-s,smirnoff,aliphatic_ammoniums,-5.651439758967172,-1.2854260658455345,-6.142278572511472,11.54561229022002,0.1377605802395152,1.0756754540840348,-4.1962494785948365,-6.786533966568186,0.3300762563554555,0.04334965818358697,0.10054990543492584,0.18611228041175493,0.0983307138846907,0.3244983184682406,0.5515189915241874,0.17283638174920052
71,a-nmh-s,bgbg_tip3p,aliphatic_ammoniums,-1.9125373845381546,-1.2194395943516554,-5.257977106991703,11.177033835562042,0.7115184767081004,0.588343680218145,-2.276432639668201,-5.635584036007913,0.2568192486491642,0.024319613222756505,0.06405554324424932,0.1798813426199108,0.09316141547358463,0.28531236050501363,0.4300810065649815,0.22926771819505146
